,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
2317,TXN_7631505,Sandwich,4,4.0,16.0,Cash,In-store,2023-07-08
2318,TXN_7633490,Cookie,1,1.0,1.0,Cash,Takeaway,2023-10-27
2319,TXN_7637178,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-05-26
2320,TXN_7641606,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-12-26
2321,TXN_7645464,Tea,5,1.5,7.5,Cash,Takeaway,2023-08-17
2322,TXN_7650834,Salad,2,5.0,10.0,Cash,Takeaway,2023-10-29
2323,TXN_7656355,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-09-11
2324,TXN_7666909,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-08-29
2325,TXN_7667139,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-12-05
2326,TXN_7670296,Juice,2,3.0,6.0,Cash,Takeaway,2023-01-25
2327,TXN_7670699,Juice,1,3.0,3.0,Cash,In-store,2023-12-24
2328,TXN_7679707,Tea,1,1.5,1.5,Credit Card,In-store,2023-07-22
2329,TXN_7680197,Cookie,5,1.0,5.0,Cash,Takeaway,2023-09-23
2330,TXN_7681072,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-07-07
2331,TXN_7682621,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-11-07
2332,TXN_7686476,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-01-03
2333,TXN_7687146,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-12-02
2334,TXN_7688029,Cake,5,3.0,15.0,Credit Card,In-store,2023-05-30
2335,TXN_7688625,Coffee,1,2.0,2.0,Credit Card,In-store,2023-12-15
2336,TXN_7694491,Salad,3,5.0,15.0,Cash,In-store,2023-09-01
2337,TXN_7694559,Cookie,3,1.0,3.0,Cash,Takeaway,2023-05-05
2338,TXN_7701070,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-07-28
2339,TXN_7701878,Smoothie,4,4.0,16.0,Credit Card,In-store,2023-08-11
2340,TXN_7705153,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-01-25
2341,TXN_7710078,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-12-05
2342,TXN_7719510,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-08-14
2343,TXN_7727118,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-11-04
2344,TXN_7728415,Tea,5,1.5,7.5,Credit Card,In-store,2023-12-28
2345,TXN_7730388,Cookie,5,1.0,5.0,Digital Wallet,In-store,2023-09-09
2346,TXN_7733300,Smoothie,2,4.0,8.0,Cash,Takeaway,2023-12-10
2347,TXN_7735237,Cake,2,3.0,6.0,Digital Wallet,In-store,2023-01-13
2348,TXN_7738013,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-11-28
2349,TXN_7746634,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-07-04
2350,TXN_7749759,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-12-26
2351,TXN_7750963,Tea,4,1.5,6.0,Credit Card,In-store,2023-06-09
2352,TXN_7753587,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-03-28
2353,TXN_7754136,Cookie,1,1.0,1.0,Credit Card,In-store,2023-07-12
2354,TXN_7764154,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-12-09
2355,TXN_7764175,Salad,3,5.0,15.0,Cash,In-store,2023-09-02
2356,TXN_7766134,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-01-05
2357,TXN_7767493,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-02-20
2358,TXN_7770188,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-10-28
2359,TXN_7770253,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-01-06
2360,TXN_7770487,Smoothie,1,4.0,4.0,Cash,In-store,2023-08-09
2361,TXN_7771526,Juice,1,3.0,3.0,Cash,In-store,2023-04-28
2362,TXN_7773968,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-02-24
2363,TXN_7775016,Sandwich,5,4.0,20.0,Cash,In-store,2023-09-27
2364,TXN_7780748,Cookie,3,1.0,3.0,Credit Card,In-store,2023-01-19
2365,TXN_7782538,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-08-15
2366,TXN_7786787,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-07-08
2367,TXN_7791293,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-04-08
2368,TXN_7794561,Juice,4,3.0,12.0,Credit Card,In-store,2023-05-18
2369,TXN_7797507,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-06-06
2370,TXN_7803615,Salad,3,5.0,15.0,Cash,In-store,2023-12-13
2371,TXN_7804128,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-02-12
2372,TXN_7809290,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-14
2373,TXN_7810285,Cake,4,3.0,12.0,Cash,Takeaway,2023-10-25
2374,TXN_7811387,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-11-30
2375,TXN_7812084,Sandwich,4,4.0,16.0,Cash,In-store,2023-01-17
2376,TXN_7814690,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-05-10
2377,TXN_7819240,Smoothie,5,4.0,20.0,Cash,In-store,2023-03-06
2378,TXN_7820220,Cake,3,3.0,9.0,Credit Card,In-store,2023-03-16
2379,TXN_7832527,Cake,3,3.0,9.0,Cash,In-store,2023-01-26
2380,TXN_7835785,Salad,1,5.0,5.0,Cash,In-store,2023-10-12
2381,TXN_7838465,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-06-15
2382,TXN_7838802,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-11-20
2383,TXN_7838964,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-06-15
2384,TXN_7851403,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-03-06
2385,TXN_7852397,Tea,3,1.5,4.5,Cash,In-store,2023-08-10
2386,TXN_7852990,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-07-10
2387,TXN_7853635,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-02-16
2388,TXN_7854306,Sandwich,1,4.0,4.0,Cash,In-store,2023-09-17
2389,TXN_7855761,Cookie,1,1.0,1.0,Cash,In-store,2023-01-10
2390,TXN_7857126,Cookie,4,1.0,4.0,Cash,Takeaway,2023-08-21
2391,TXN_7860054,Tea,5,1.5,7.5,Credit Card,In-store,2023-02-07
2392,TXN_7860953,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-09-10
2393,TXN_7861799,Cookie,2,1.0,2.0,Cash,Takeaway,2023-05-23
2394,TXN_7864080,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-11-12
2395,TXN_7864482,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-01-28
2396,TXN_7864939,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-08-19
2397,TXN_7865220,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-06-28
2398,TXN_7866723,Sandwich,2,4.0,8.0,Credit Card,In-store,2023-03-26
2399,TXN_7866805,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-03-14
2400,TXN_7868879,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-05-02
2401,TXN_7872478,Juice,4,3.0,12.0,Credit Card,In-store,2023-04-25
2402,TXN_7873479,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-03-18
2403,TXN_7874772,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-04-26
2404,TXN_7875743,Cake,5,3.0,15.0,Cash,Takeaway,2023-04-17
2405,TXN_7876388,Cookie,4,1.0,4.0,Cash,In-store,2023-10-05
2406,TXN_7878395,Salad,3,5.0,15.0,Credit Card,In-store,2023-05-26
2407,TXN_7878520,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-08-29
2408,TXN_7880000,Salad,3,5.0,15.0,Credit Card,In-store,2023-01-28
2409,TXN_7880148,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-12-12
2410,TXN_7894069,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-11-20
2411,TXN_7894534,Tea,3,1.5,4.5,Credit Card,In-store,2023-03-16
2412,TXN_7896721,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-04-22
2413,TXN_7896831,Coffee,5,2.0,10.0,Cash,Takeaway,2023-04-01
2414,TXN_7906197,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-01-02
2415,TXN_7907259,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-10-19
2416,TXN_7907499,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-18
2417,TXN_7908153,Cookie,3,1.0,3.0,Cash,In-store,2023-01-19
2418,TXN_7910956,Coffee,5,2.0,10.0,Digital Wallet,In-store,2023-07-21
2419,TXN_7911650,Juice,2,3.0,6.0,Cash,Takeaway,2023-03-13
2420,TXN_7921799,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-09-14
2421,TXN_7924635,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-02-21
2422,TXN_7938279,Tea,3,1.5,4.5,Cash,Takeaway,2023-03-17
2423,TXN_7939659,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-07-26
2424,TXN_7946489,Juice,1,3.0,3.0,Cash,Takeaway,2023-09-11
2425,TXN_7947711,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-12-06
2426,TXN_7950226,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-10-13
2427,TXN_7953750,Sandwich,5,4.0,20.0,Cash,In-store,2023-06-16
2428,TXN_7954416,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-06-04
2429,TXN_7956243,Cake,4,3.0,12.0,Cash,Takeaway,2023-05-23
2430,TXN_7957208,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-04-14
2431,TXN_7961171,Juice,3,3.0,9.0,Cash,In-store,2023-01-27
2432,TXN_7963189,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-03-24
2433,TXN_7971660,Cookie,3,1.0,3.0,Cash,Takeaway,2023-10-02
2434,TXN_7976001,Juice,4,3.0,12.0,Credit Card,In-store,2023-06-27
2435,TXN_7979028,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-07-12
2436,TXN_7981162,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-05-30
2437,TXN_7986904,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-08-11
2438,TXN_7992512,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-07-17
2439,TXN_7993951,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-12-14
2440,TXN_7994275,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-09-18
2441,TXN_7994903,Smoothie,4,4.0,16.0,Credit Card,In-store,2023-01-09
2442,TXN_8002886,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-05-28
2443,TXN_8006056,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-12-19
2444,TXN_8006668,Tea,4,1.5,6.0,Credit Card,In-store,2023-12-22
2445,TXN_8007337,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-11-01
2446,TXN_8014289,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-12-04
2447,TXN_8014645,Cake,2,3.0,6.0,Cash,Takeaway,2023-07-06
2448,TXN_8016623,Tea,2,1.5,3.0,Cash,Takeaway,2023-05-09
2449,TXN_8017969,Juice,1,3.0,3.0,Cash,Takeaway,2023-03-26
2450,TXN_8018479,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-09-15
2451,TXN_8019335,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-11-26
2452,TXN_8022689,Tea,1,1.5,1.5,Cash,Takeaway,2023-06-15
2453,TXN_8022892,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-08-07
2454,TXN_8025478,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-01-24
2455,TXN_8030379,Salad,4,5.0,20.0,Cash,In-store,2023-07-21
2456,TXN_8034156,Sandwich,1,4.0,4.0,Cash,In-store,2023-07-22
2457,TXN_8036176,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-06-20
2458,TXN_8036247,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-09-29
2459,TXN_8043218,Salad,2,5.0,10.0,Cash,In-store,2023-10-23
2460,TXN_8043642,Salad,4,5.0,20.0,Cash,In-store,2023-06-12
2461,TXN_8046057,Coffee,1,2.0,2.0,Credit Card,In-store,2023-11-24
2462,TXN_8046891,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-02-24
2463,TXN_8048037,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-03-31
2464,TXN_8061866,Salad,4,5.0,20.0,Cash,Takeaway,2023-12-13
2465,TXN_8062897,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-10-02
2466,TXN_8065180,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-06-07
2467,TXN_8065852,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-07-17
2468,TXN_8066306,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-07
2469,TXN_8066743,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-13
2470,TXN_8076061,Tea,4,1.5,6.0,Cash,In-store,2023-04-01
2471,TXN_8076559,Cake,5,3.0,15.0,Cash,Takeaway,2023-11-02
2472,TXN_8076942,Cookie,2,1.0,2.0,Cash,Takeaway,2023-04-29
2473,TXN_8077929,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-08-06
2474,TXN_8078640,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-11-03
2475,TXN_8082317,Juice,3,3.0,9.0,Cash,Takeaway,2023-08-18
2476,TXN_8083377,Tea,4,1.5,6.0,Digital Wallet,In-store,2023-01-06
2477,TXN_8085790,Cookie,4,1.0,4.0,Cash,Takeaway,2023-10-27
2478,TXN_8090470,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-11-18
2479,TXN_8103630,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-08
2480,TXN_8103754,Salad,5,5.0,25.0,Cash,Takeaway,2023-01-29
2481,TXN_8105705,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-10-17
2482,TXN_8107970,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-06-03
2483,TXN_8112788,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-08-07
2484,TXN_8117583,Salad,1,5.0,5.0,Cash,In-store,2023-02-25
2485,TXN_8122317,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-16
2486,TXN_8124663,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-10-15
2487,TXN_8126762,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-06-08
2488,TXN_8127681,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-09-02
2489,TXN_8131052,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-09-16
2490,TXN_8131533,Cake,1,3.0,3.0,Cash,In-store,2023-07-18
2491,TXN_8133627,Cake,5,3.0,15.0,Cash,In-store,2023-08-15
2492,TXN_8134280,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-01-29
2493,TXN_8136881,Salad,3,5.0,15.0,Cash,In-store,2023-08-28
2494,TXN_8140360,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-05-05
2495,TXN_8145813,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-02-10
2496,TXN_8145970,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-26
2497,TXN_8147057,Juice,1,3.0,3.0,Digital Wallet,In-store,2023-08-21
2498,TXN_8153550,Cookie,2,1.0,2.0,Cash,Takeaway,2023-10-12
2499,TXN_8153957,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-12
2500,TXN_8155446,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-12-20
2501,TXN_8155540,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-03-19
2502,TXN_8157817,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-30
2503,TXN_8159772,Cake,1,3.0,3.0,Credit Card,In-store,2023-10-02
2504,TXN_8160791,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-10-24
2505,TXN_8164119,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-01-07
2506,TXN_8164332,Tea,4,1.5,6.0,Cash,Takeaway,2023-04-22
2507,TXN_8166527,Salad,2,5.0,10.0,Cash,In-store,2023-05-24
2508,TXN_8167530,Cake,3,3.0,9.0,Cash,In-store,2023-03-08
2509,TXN_8167808,Cake,3,3.0,9.0,Cash,In-store,2023-02-03
2510,TXN_8170122,Cookie,5,1.0,5.0,Digital Wallet,In-store,2023-03-20
2511,TXN_8182245,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-24
2512,TXN_8183734,Cookie,2,1.0,2.0,Digital Wallet,In-store,2023-08-25
2513,TXN_8186625,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-07-21
2514,TXN_8187087,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-01-31
2515,TXN_8187656,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-05-01
2516,TXN_8196921,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-05-19
2517,TXN_8207244,Tea,5,1.5,7.5,Cash,Takeaway,2023-05-04
2518,TXN_8209125,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-01-30
2519,TXN_8209794,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-10-25
2520,TXN_8210816,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-08-12
2521,TXN_8211146,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-30
2522,TXN_8211288,Smoothie,1,4.0,4.0,Cash,In-store,2023-04-23
2523,TXN_8223689,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-09-08
2524,TXN_8224079,Cookie,5,1.0,5.0,Cash,In-store,2023-10-16
2525,TXN_8228865,Juice,3,3.0,9.0,Digital Wallet,In-store,2023-09-19
2526,TXN_8233101,Salad,2,5.0,10.0,Cash,In-store,2023-02-12
2527,TXN_8235381,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-03-01
2528,TXN_8241724,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-05-14
2529,TXN_8242126,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-11-20
2530,TXN_8250651,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-03-13
2531,TXN_8256593,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-08-09
2532,TXN_8257774,Cookie,5,1.0,5.0,Cash,Takeaway,2023-03-04
2533,TXN_8260297,Salad,2,5.0,10.0,Cash,In-store,2023-07-04
2534,TXN_8261380,Cake,3,3.0,9.0,Cash,In-store,2023-10-01
2535,TXN_8270768,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-02-28
2536,TXN_8273645,Juice,2,3.0,6.0,Cash,Takeaway,2023-11-02
2537,TXN_8273780,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-10-15
2538,TXN_8277583,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-08-15
2539,TXN_8278982,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-09-06
2540,TXN_8281347,Juice,4,3.0,12.0,Credit Card,In-store,2023-08-11
2541,TXN_8283199,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-23
2542,TXN_8284384,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-05
2543,TXN_8284910,Smoothie,1,4.0,4.0,Cash,In-store,2023-07-19
2544,TXN_8292441,Salad,1,5.0,5.0,Cash,Takeaway,2023-09-15
2545,TXN_8294790,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-09-01
2546,TXN_8297751,Salad,3,5.0,15.0,Cash,Takeaway,2023-04-08
2547,TXN_8301190,Coffee,1,2.0,2.0,Cash,Takeaway,2023-04-01
2548,TXN_8304002,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-05-02
2549,TXN_8304399,Tea,2,1.5,3.0,Cash,In-store,2023-06-08
2550,TXN_8305936,Juice,3,3.0,9.0,Digital Wallet,In-store,2023-08-02
2551,TXN_8306630,Sandwich,2,4.0,8.0,Credit Card,In-store,2023-04-26
2552,TXN_8308672,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-01-01
2553,TXN_8313892,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-11-29
2554,TXN_8316135,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-11-06
2555,TXN_8316915,Cookie,5,1.0,5.0,Digital Wallet,In-store,2023-05-30
2556,TXN_8330446,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-08-06
2557,TXN_8336656,Salad,5,5.0,25.0,Cash,Takeaway,2023-12-02
2558,TXN_8340038,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-07-15
2559,TXN_8342990,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-04-23
2560,TXN_8343414,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-02-28
2561,TXN_8345723,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-08-27
2562,TXN_8348710,Coffee,1,2.0,2.0,Cash,In-store,2023-12-27
2563,TXN_8353202,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-06-14
2564,TXN_8356338,Salad,5,5.0,25.0,Credit Card,In-store,2023-08-06
2565,TXN_8359693,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-10-23
2566,TXN_8360073,Cake,4,3.0,12.0,Digital Wallet,In-store,2023-06-15
2567,TXN_8360779,Cookie,4,1.0,4.0,Credit Card,In-store,2023-10-25
2568,TXN_8361255,Cake,3,3.0,9.0,Cash,Takeaway,2023-07-29
2569,TXN_8361813,Cookie,3,1.0,3.0,Cash,In-store,2023-08-01
2570,TXN_8361821,Tea,5,1.5,7.5,Cash,In-store,2023-06-30
2571,TXN_8365857,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-06
2572,TXN_8367194,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-02-04
2573,TXN_8367716,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-02-03
2574,TXN_8377812,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-03-27
2575,TXN_8379868,Cake,3,3.0,9.0,Cash,In-store,2023-01-16
2576,TXN_8382825,Coffee,5,2.0,10.0,Cash,In-store,2023-01-20
2577,TXN_8384428,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-08-11
2578,TXN_8384628,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-08-22
2579,TXN_8385321,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-02-08
2580,TXN_8385625,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-12-23
2581,TXN_8397155,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-08-16
2582,TXN_8398059,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-15
2583,TXN_8402941,Cake,5,3.0,15.0,Credit Card,In-store,2023-11-26
2584,TXN_8404563,Tea,1,1.5,1.5,Cash,In-store,2023-01-22
2585,TXN_8407982,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-09-17
2586,TXN_8410712,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-23
2587,TXN_8410979,Smoothie,3,4.0,12.0,Digital Wallet,In-store,2023-05-02
2588,TXN_8413251,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-08-18
2589,TXN_8413949,Juice,1,3.0,3.0,Credit Card,In-store,2023-10-14
2590,TXN_8421481,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-27
2591,TXN_8422494,Salad,4,5.0,20.0,Cash,In-store,2023-06-08
2592,TXN_8424592,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-11-09
2593,TXN_8430882,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-17
2594,TXN_8432624,Juice,3,3.0,9.0,Cash,Takeaway,2023-06-24
2595,TXN_8443384,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-02-13
2596,TXN_8445753,Tea,4,1.5,6.0,Cash,Takeaway,2023-04-07
2597,TXN_8464222,Cake,4,3.0,12.0,Cash,In-store,2023-08-17
2598,TXN_8465274,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-02-01
2599,TXN_8469087,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-11-06
2600,TXN_8472308,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-08-19
2601,TXN_8482887,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-10-29
2602,TXN_8490157,Salad,2,5.0,10.0,Credit Card,In-store,2023-09-06
2603,TXN_8492074,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-11-12
2604,TXN_8494583,Cookie,5,1.0,5.0,Credit Card,In-store,2023-11-29
2605,TXN_8495889,Cake,1,3.0,3.0,Cash,Takeaway,2023-06-26
2606,TXN_8502094,Juice,5,3.0,15.0,Credit Card,In-store,2023-03-21
2607,TXN_8510436,Cake,1,3.0,3.0,Digital Wallet,In-store,2023-07-19
2608,TXN_8512136,Juice,1,3.0,3.0,Cash,Takeaway,2023-08-26
2609,TXN_8522571,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-09-19
2610,TXN_8532735,Coffee,2,2.0,4.0,Cash,Takeaway,2023-07-28
2611,TXN_8533584,Cookie,2,1.0,2.0,Cash,Takeaway,2023-03-11
2612,TXN_8535886,Tea,5,1.5,7.5,Credit Card,In-store,2023-05-13
2613,TXN_8536115,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-07-11
2614,TXN_8536578,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-11-11
2615,TXN_8540499,Cookie,3,1.0,3.0,Cash,In-store,2023-01-22
2616,TXN_8548232,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-06-21
2617,TXN_8550184,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-05
2618,TXN_8552898,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-11-06
2619,TXN_8553273,Juice,5,3.0,15.0,Cash,In-store,2023-01-15
2620,TXN_8560548,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-09-02
2621,TXN_8565799,Smoothie,4,4.0,16.0,Credit Card,In-store,2023-04-22
2622,TXN_8566668,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-02-12
2623,TXN_8566683,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-08-09
2624,TXN_8568597,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-04-03
2625,TXN_8571235,Cake,1,3.0,3.0,Cash,Takeaway,2023-03-01
2626,TXN_8578861,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-05-16
2627,TXN_8587529,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-07-09
2628,TXN_8591813,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-31
2629,TXN_8593064,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-03-12
2630,TXN_8607376,Coffee,5,2.0,10.0,Cash,In-store,2023-06-13
2631,TXN_8608811,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-01-05
2632,TXN_8611035,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-05-28
2633,TXN_8611913,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-07-16
